0	0	1	0.0	3638941	5034477	8138.0	3640317	5033664
0	1	4	0.0	3909546	4809282	1716.8125	3908746	4810282
0	2	1	0.0	3707244	5069876	8138.0	3708744	5069476
0	3	1	0.0	3866245	4806483	8138.0	3863645	4808883
0	4	0	0.0	3568949	5281073	8138.0	3568628	5280806
1	4	0	0.05130602631420045	3568628	5280806	8138.0	3568796	5280249
1	4	0	0.12279586709804935	3568796	5280249	8138.0	3568567	5278533
1	2	1	0.1907615470172035	3708744	5069476	8138.0	3708344	5068976
1	0	1	0.19639123070757147	3640317	5033664	8138.0	3644142	5031677
1	2	1	0.269443339072166	3708344	5068976	8138.0	3708144	5068376
1	4	0	0.3355278136233686	3568567	5278533	8138.0	3568399	5275801
1	2	1	0.34715967380228097	3708144	5068376	8138.000000000001	3707844	5067576
1	3	1	0.43479493764940114	3863645	4808883	8138.000000000001	3855996	4808982
1	2	1	0.452148660596549	3707844	5067576	8138.0	3707544	5066676
1	2	1	0.5687231626917215	3707544	5066676	8137.999999999999	3707044	5065076
1	4	0	0.6718709658185276	3568399	5275801	8138.0	3568796	5274832
1	0	1	0.7260437887896565	3644142	5031677	8138.0	3645242	5033977
1	1	4	0.7459316888050208	3908746	4810282	1716.8125	3907346	4811082
1	2	1	0.7747081051129578	3707044	5065076	8138.0	3706243	5062476
1	4	0	0.800547837670911	3568796	5274832	8138.0	3572645	5274771
0	5	0	1.0	3727742	4877181	8138.0	3730342	4877081
0	6	2	1.0	3562455	5066671	6867.25	3562941	5077676
0	7	0	1.0	3758007	5187013	8138.0	3758007	5186273
0	8	5	1.0	3713159	5117717	858.40625	3714716	5117793
0	9	4	1.0	3711842	4880281	1716.8125	3711842	4884381
1	0	1	1.0393283497132733	3645242	5033977	8138.0	3646242	5033577
1	7	0	1.090931432784468	3758007	5186273	8137.999999999999	3758007	5185747
1	2	1	1.1090148580602293	3706243	5062476	13734.5	3704943	5062676
1	7	0	1.1555664782501842	3758007	5185747	8138.0	3759289	5185693
1	0	1	1.1716744988195524	3646242	5033577	8138.000000000001	3647342	5033377
1	2	1	1.2047806044504574	3704943	5062676	13734.5	3703443	5063076
1	4	0	1.27357356167637	3572645	5274771	8138.0	3573445	5274771
1	0	1	1.3090588670611223	3647342	5033377	8138.000000000001	3647542	5032277
1	7	0	1.3132387296000396	3759289	5185693	8138.0	3760113	5185739
1	2	1	1.3178111093560603	3703443	5063076	13734.5	3702843	5063176
1	5	0	1.3197250388610884	3730342	4877081	8138.0	3730342	4877881
1	2	1	1.3620993071812322	3702843	5063176	13734.5	3702443	5061176
1	4	0	1.3718778133352543	3573445	5274771	8138.0	3573845	5274871
1	3	1	1.374785186501025	3855996	4808982	8138.000000000001	3852952	4809021
1	7	0	1.4146497620122411	3760113	5185739	8138.0	3760113	5185114
1	5	0	1.4180292905199727	3730342	4877881	8138.0	3730342	4878881
1	4	0	1.422542664964864	3573845	5274871	8138.0	3574091	5273383
1	0	1	1.446443235302692	3647542	5032277	8138.0	3649742	5031177
1	7	0	1.4914499586207444	3760113	5185114	8138.000000000001	3761166	5185114
1	2	1	1.510601823140103	3702443	5061176	13734.5	3701943	5059076
1	5	0	1.540909605093578	3730342	4878881	8138.0	3730442	4880681
1	4	0	1.6078704604657141	3574091	5273383	8138.0	3574316	5272941
1	7	0	1.6208429298667508	3761166	5185114	8138.0	3761211	5184419
1	2	1	1.667775605548803	3701943	5059076	13734.5	3701777	5058204
1	4	0	1.6688157518777618	3574316	5272941	8138.0	3574427	5271140
1	1	4	1.6851440661960928	3907346	4811082	1716.8125	3903146	4813482
1	7	0	1.7064235775494714	3761211	5184419	8138.000000000001	3761883	5184412
1	2	1	1.7324055407310353	3701777	5058204	13734.5	3701543	5056976
1	0	1	1.7486888454341454	3649742	5031177	8138.0	3649342	5030477
1	3	1	1.748863562697962	3852952	4809021	8137.999999999999	3848145	4809083
1	5	0	1.7624352425637173	3730442	4880681	8138.0	3730442	4882581
1	7	0	1.7890036288328817	3761883	5184412	8138.0	3761822	5183145
1	2	1	1.8234242160605982	3701543	5056976	13734.5	3700843	5053876
1	0	1	1.8477581222625867	3649342	5030477	8138.000000000001	3649542	5029377
1	4	0	1.8905431243878255	3574427	5271140	8137.999999999999	3574645	5270071
1	7	0	1.944873324016511	3761822	5183145	8138.000000000001	3762661	5183145
1	0	1	1.9851424905041564	3649542	5029377	8138.0	3650442	5029277
1	5	0	1.9959078402535675	3730442	4882581	8138.0	3730442	4883281
0	10	0	2.0	3704343	5040877	8138.0	3705643	5040777
0	11	2	2.0	3524543	5251271	6867.250000000001	3524143	5251071
0	12	2	2.0	3589641	5064076	6867.25	3584554	5057781
0	13	0	2.0	3672041	4969779	8137.999999999999	3672341	4970479
0	14	4	2.0	3693943	5037677	1716.8124999999998	3693643	5036677
1	4	0	2.0246057728492444	3574645	5270071	8137.999999999999	3574645	5269771
1	7	0	2.047969907943766	3762661	5183145	8138.0	3762646	5181467
1	2	1	2.0548159461136866	3700843	5053876	13734.5	3699643	5052176
1	4	0	2.061469867221326	3574645	5269771	8138.0	3574545	5268971
1	11	2	2.065122661254499	3524143	5251071	6867.250000000001	3524543	5250871
1	5	0	2.081924060455091	3730442	4883281	8138.0	3730442	4884081
1	13	0	2.093582859496976	3672341	4970479	8137.999999999999	3673041	4970279
1	0	1	2.096415347940104	3650442	5029277	8138.000000000001	3650642	5028277
1	11	2	2.1302453225089977	3524543	5250871	6867.25	3525073	5250646
1	10	0	2.1602163284640614	3705643	5040777	8138.0	3707043	5040477
1	4	0	2.160539144049767	3574545	5268971	8138.0	3574445	5268171
1	5	0	2.180228312113975	3730442	4884081	12208.0	3732642	4883981
1	13	0	2.1830410788294965	3673041	4970279	8138.0	3673803	4970153
1	2	1	2.20632238644049	3699643	5052176	13734.5	3699143	5051776
1	11	2	2.2140899585468814	3525073	5250646	6867.250000000001	3531843	5247771
1	0	1	2.2217291723095505	3650642	5028277	8138.0	3651642	5027677
1	2	1	2.252943116990804	3699143	5051776	13734.5	3698643	5051676
1	7	0	2.2541713140338135	3762646	5181467	8138.0	3764202	5181467
1	4	0	2.259608420878209	3574445	5268171	8138.0	3574445	5267671
1	13	0	2.277947330026534	3673803	4970153	8138.0	3675141	4969879
1	2	1	2.2900687459805216	3698643	5051676	13734.499999999998	3695543	5049677
1	4	0	2.321048578165011	3574445	5267671	8138.0	3574345	5266671
1	10	0	2.33615416409046	3707043	5040477	8138.000000000001	3708243	5040277
1	3	1	2.3395983644857314	3848145	4809083	8138.000000000001	3843602	4809228
1	5	0	2.3606240816548114	3732642	4883981	12208.0	3735042	4883881
1	0	1	2.3650310129299807	3651642	5027677	8138.000000000001	3651942	5026877
1	4	0	2.4445417659399054	3574345	5266671	8138.0	3574345	5266171
1	7	0	2.4453730835103435	3764202	5181467	8138.0	3764249	5180164
1	13	0	2.4457732311906653	3675141	4969879	8138.0	3675848	4969879
1	0	1	2.470019999724249	3651942	5026877	8137.999999999999	3654342	5025777
1	10	0	2.485644518730377	3708243	5040277	8137.999999999999	3709543	5040077
1	4	0	2.5059819232267078	3574345	5266171	8137.999999999999	3574345	5265571
1	13	0	2.5326496135942045	3675848	4969879	8138.0	3675941	4969879
1	13	0	2.5440774828495494	3675941	4969879	8138.0	3676841	4969879
1	5	0	2.5573870592017363	3735042	4883881	12208.0	3736343	4883781
1	2	1	2.558635589912395	3695543	5049677	13734.5	3694781	5049049
1	4	0	2.579710111970871	3574345	5265571	8138.000000000001	3574245	5265071
1	6	2	2.6040956826737394	3562941	5077676	6867.249999999999	3563187	5077721
1	7	0	2.605590260176251	3764249	5180164	8138.0	3764347	5180174
1	14	4	2.608121533883901	3693643	5036677	1716.8125	3693543	5035677
1	7	0	2.617695062688932	3764347	5180174	8138.0	3763973	5176851
1	2	1	2.6305300936188223	3694781	5049049	13734.5	3694176	5048551
1	6	2	2.6405122958094793	3563187	5077721	6867.250000000001	3564041	5077876
1	4	0	2.6423670241555945	3574245	5265071	8138.0	3574245	5264371
1	10	0	2.64726833831708	3709543	5040077	8137.999999999999	3710843	5039877
1	13	0	2.6546697659657945	3676841	4969879	8138.000000000001	3677341	4969979
1	5	0	2.6642708679976153	3736343	4883781	12208.0	3736642	4883781
1	2	1	2.687583501134438	3694176	5048551	13734.5	3694143	5048477
1	5	0	2.688763004301678	3736642	4883781	12208.0	3738242	4883781
1	2	1	2.6934828558685617	3694143	5048477	13734.5	3693886	5048337
1	2	1	2.714791130946819	3693886	5048337	13734.5	3693443	5047783
1	13	0	2.717326678150518	3677341	4969979	8138.0	3677441	4971679
1	4	0	2.728383244357118	3574245	5264371	8138.0	3574245	5263471
1	2	1	2.766437804920406	3693443	5047783	13734.5	3692343	5047177
1	6	2	2.766902362812029	3564041	5077876	6867.249999999999	3571941	5072976
